title	price	image	link
Azur Lane: Crosswave - Deluxe Pack	$7.99	https://www.wingamestore.com/images_boxshots/240x135/azur-lane-crossware-deluxe-pack-1581397009.jpg	https://www.wingamestore.com/product/11446/Azur-Lane-Crosswave-Deluxe-Pack/
Azur Lane: Crosswave - Operation EXP Boost	$1.99	https://www.wingamestore.com/images_boxshots/240x135/azur-lane-crossware-operation-exp-boost-1581628600.jpg	https://www.wingamestore.com/product/11454/Azur-Lane-Crosswave-Operation-EXP-Boost/
Azur Lane: Crosswave - Shiranui's Prized Goods Release Sale	$1.99	https://www.wingamestore.com/images_boxshots/240x135/azur-lane-crossware-shiranuis-prized-goods-release-sale-1581397080.jpg	https://www.wingamestore.com/product/11447/Azur-Lane-Crosswave-Shiranuis-Prized-Goods-Release-Sale/
Back 4 Blood	$59.99	https://www.wingamestore.com/images_boxshots/240x135/back-4-blood-1633964843.png	https://www.wingamestore.com/product/12975/Back-4-Blood/
Back 4 Blood: Ultimate Edition	$99.99	https://www.wingamestore.com/images_boxshots/240x135/back-4-blood-1633966378.png	https://www.wingamestore.com/product/12977/Back-4-Blood-Ultimate-Edition/
Bad North: Jotunn Edition Deluxe Edition	$21.98	https://www.wingamestore.com/images_boxshots/240x135/bad-north-deluxe-edition-1563984929.jpg	https://www.wingamestore.com/product/9869/Bad-North-Jotunn-Edition-Deluxe-Edition/
Bad North: Jotunn Edition	$14.99	https://www.wingamestore.com/images_boxshots/240x135/bad-north-1563984690.jpg	https://www.wingamestore.com/product/9868/Bad-North-Jotunn-Edition/
Bad North: Jotunn Edition Deluxe Edition Upgrade	$6.99	https://www.wingamestore.com/images_boxshots/240x135/bad-north-jotunn-edition-deluxe-edition-upgrade-1563985108.jpg	https://www.wingamestore.com/product/9870/Bad-North-Jotunn-Edition-Deluxe-Edition-Upgrade/
Bad Rats Show	$1.99	https://www.wingamestore.com/images_boxshots/240x135/bad-rats-show-1548951374.jpg	https://www.wingamestore.com/product/8618/Bad-Rats-Show/
Badminton Warrior	$9.99	https://www.wingamestore.com/images_boxshots/240x135/badminton-warrior-1549752379.jpg	https://www.wingamestore.com/product/10062/Badminton-Warrior/
Ballistick	$4.99	https://www.wingamestore.com/images_boxshots/240x135/ballistick-1548950050.jpg	https://www.wingamestore.com/product/6298/Ballistick/
Batman: Arkham Asylum Game of the Year Edition	$4.99	https://www.wingamestore.com/images_boxshots/240x135/batman-arkham-asylum-game-of-the-year-edition-1548950887.jpg	https://www.wingamestore.com/product/7781/Batman-Arkham-Asylum-Game-of-the-Year-Edition/
Back 4 Blood - Expansion 1: Tunnels of Terror	$14.99	https://www.wingamestore.com/images_boxshots/240x135/back-4-blood-expansion-1-tunnels-of-terror-1650035746.png	https://www.wingamestore.com/product/13365/Back-4-Blood-Expansion-1-Tunnels-of-Terror/
Batman: Arkham City Game of the Year Edition	$4.99	https://www.wingamestore.com/images_boxshots/240x135/batman-arkham-city-game-of-the-year-edition-1548950134.png	https://www.wingamestore.com/product/6451/Batman-Arkham-City-Game-of-the-Year-Edition/
Back 4 Blood: Deluxe Edition	$89.99	https://www.wingamestore.com/images_boxshots/240x135/back-4-blood-1633964983.png	https://www.wingamestore.com/product/12976/Back-4-Blood-Deluxe-Edition/
Batman: Arkham Knight Premium Edition	$7.99	https://www.wingamestore.com/images_boxshots/240x135/batman-arkham-knight-premium-edition-1556315127.jpg	https://www.wingamestore.com/product/5527/Batman-Arkham-Knight-Premium-Edition/
Batman™: Arkham Origins - Season Pass	$4.99	https://www.wingamestore.com/images_boxshots/240x135/batman-arkham-origins-season-pass-1548946442.jpg	https://www.wingamestore.com/product/5528/Batman-Arkham-Origins-Season-Pass/
Batman: Arkham Knight	$3.99	https://www.wingamestore.com/images_boxshots/240x135/batman-arkham-knight-1556322088.jpg	https://www.wingamestore.com/product/4395/Batman-Arkham-Knight/
Batman™: Arkham Origins Blackgate - Deluxe Edition	$19.99	https://www.wingamestore.com/images_boxshots/240x135/batmantm-arkham-origins-blackgate-deluxe-edition-1548950885.jpg	https://www.wingamestore.com/product/7777/Batman-Arkham-Origins-Blackgate-Deluxe-Edition/
Batora: Lost Haven	$20.99	https://www.wingamestore.com/images_boxshots/240x135/batora-lost-haven-1667572661.png	https://www.wingamestore.com/product/13837/Batora-Lost-Haven/
Batman™: Arkham Origins	$4.99	https://www.wingamestore.com/images_boxshots/240x135/batman-arkham-origins-1548946441.jpg	https://www.wingamestore.com/product/5526/Batman-Arkham-Origins/
Batman: Arkham Knight Season Pass	$4.99	https://www.wingamestore.com/images_boxshots/240x135/batman-arkham-knight-season-pass-1548946442.jpg	https://www.wingamestore.com/product/5529/Batman-Arkham-Knight-Season-Pass/
BATTLETECH	$35.99	https://www.wingamestore.com/images_boxshots/240x135/battletech-1548951225.jpg	https://www.wingamestore.com/product/8345/BATTLETECH/
Battle Group 2	$7.99	https://www.wingamestore.com/images_boxshots/240x135/battle-group-2-1548945107.png	https://www.wingamestore.com/product/3431/Battle-Group-2/
BATTLETECH - Digital Deluxe Content	$11.69	https://www.wingamestore.com/images_boxshots/240x135/battletech-digital-deluxe-content-1548951545.jpg	https://www.wingamestore.com/product/8911/BATTLETECH-Digital-Deluxe-Content/
BATTLETECH Digital Deluxe Edition	$41.99	https://www.wingamestore.com/images_boxshots/240x135/battletech-digital-deluxe-edition-1548951338.jpg	https://www.wingamestore.com/product/8550/BATTLETECH-Digital-Deluxe-Edition/
Battlepillars Gold Edition	$2.49	https://www.wingamestore.com/images_boxshots/240x135/battlepillars-gold-edition-1559338537.jpg	https://www.wingamestore.com/product/10528/Battlepillars-Gold-Edition/
BATTLETECH Heavy Metal	$17.99	https://www.wingamestore.com/images_boxshots/240x135/battletech-heavy-metal-1571924997.jpg	https://www.wingamestore.com/product/11047/BATTLETECH-Heavy-Metal/
BATTLETECH Flashpoint	$17.99	https://www.wingamestore.com/images_boxshots/240x135/battletech-flashpoint-1548952186.jpg	https://www.wingamestore.com/product/9914/BATTLETECH-Flashpoint/
BATTLETECH Mercenary Collection	$74.99	https://www.wingamestore.com/images_boxshots/240x135/battletech-mercenary-collection-1548952077.jpg	https://www.wingamestore.com/product/9732/BATTLETECH-Mercenary-Collection/
BATTLETECH Season Pass	$39.99	https://www.wingamestore.com/images_boxshots/240x135/battletech-season-pass-1548952078.jpg	https://www.wingamestore.com/product/9733/BATTLETECH-Season-Pass/
BATTLETECH Shadow Hawk Pack	$3.59	https://www.wingamestore.com/images_boxshots/240x135/battletech-shadow-hawk-pack-1552979040.jpg	https://www.wingamestore.com/product/9915/BATTLETECH-Shadow-Hawk-Pack/
Bayonetta	$19.99	https://www.wingamestore.com/images_boxshots/240x135/bayonetta-1548950515.jpg	https://www.wingamestore.com/product/7118/Bayonetta/
Battle Of Europe	$9.99	https://www.wingamestore.com/images_boxshots/240x135/battle-of-europe-1548951375.jpg	https://www.wingamestore.com/product/8619/Battle-Of-Europe/
BATTLETECH Urban Warfare	$17.99	https://www.wingamestore.com/images_boxshots/240x135/battletech-urban-warfare-1556054370.jpg	https://www.wingamestore.com/product/10399/BATTLETECH-Urban-Warfare/
